tanggal,lokasi,pm25,aqi,kategori,temperatur,curah_hujan,jarak_pandang,kecepatan_angin
2016-05-10,Jakarta Selatan,43.45,120.6,Tidak Sehat Untuk Kelompok Rentan,30.11,0.0,4.3,2.1
2016-05-10,Jakarta Pusat,52.2,142.1,Tidak Sehat Untuk Kelompok Rentan,30.11,0.0,4.3,2.1
2016-05-11,Jakarta Selatan,39.75,111.5,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.3,2.8
2016-05-11,Jakarta Pusat,49.3,135.0,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.3,2.8
2016-05-12,Jakarta Selatan,54.6,148.0,Tidak Sehat Untuk Kelompok Rentan,29.83,1.02,4.1,1.6
2016-05-12,Jakarta Pusat,52.3,142.4,Tidak Sehat Untuk Kelompok Rentan,29.83,1.02,4.1,1.6
2016-05-13,Jakarta Pusat,41.1,114.8,Tidak Sehat Untuk Kelompok Rentan,30.61,11.94,4.1,2.5
2016-05-13,Jakarta Selatan,35.5,112.8,Tidak Sehat Untuk Kelompok Rentan,30.61,11.94,4.1,2.5
2016-05-14,Jakarta Selatan,36.75,104.1,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,3.8,2.2
2016-05-14,Jakarta Pusat,45.55,125.7,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,3.8,2.2
2016-05-15,Jakarta Pusat,29.05,86.6,Sedang,30.39,0.0,4.3,1.9
2016-05-15,Jakarta Selatan,28.7,85.9,Sedang,30.39,0.0,4.3,1.9
2016-05-16,Jakarta Pusat,34.7,98.5,Sedang,29.61,4.57,4.0,2.3
2016-05-16,Jakarta Selatan,40.9,114.3,Tidak Sehat Untuk Kelompok Rentan,29.61,4.57,4.0,2.3
2016-05-17,Jakarta Selatan,87.5,167.5,Tidak Sehat,28.83,0.51,4.0,1.6
2016-05-17,Jakarta Pusat,70.4,158.7,Tidak Sehat,28.83,0.51,4.0,1.6
2016-05-18,Jakarta Selatan,43.5,120.7,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,4.3,3.0
2016-05-18,Jakarta Pusat,53.25,144.7,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,4.3,3.0
2016-05-19,Jakarta Pusat,59.9,153.3,Tidak Sehat,30.56,0.0,4.2,3.4
2016-05-19,Jakarta Selatan,56.95,151.7,Tidak Sehat,30.56,0.0,4.2,3.4
2016-05-20,Jakarta Pusat,60.75,153.7,Tidak Sehat,29.83,53.09,3.9,1.0
2016-05-20,Jakarta Selatan,55.6,151.1,Tidak Sehat,29.83,53.09,3.9,1.0
2016-05-21,Jakarta Pusat,38.6,108.6,Tidak Sehat Untuk Kelompok Rentan,27.89,5.33,4.0,2.2
2016-05-21,Jakarta Selatan,43.05,119.6,Tidak Sehat Untuk Kelompok Rentan,27.89,5.33,4.0,2.2
2016-05-22,Jakarta Selatan,54.15,146.9,Tidak Sehat Untuk Kelompok Rentan,28.94,6.1,4.0,2.5
2016-05-22,Jakarta Pusat,55.5,151.0,Tidak Sehat Untuk Kelompok Rentan,28.94,6.1,4.0,2.5
2016-05-23,Jakarta Pusat,56.75,151.6,Tidak Sehat,28.28,19.05,4.0,1.6
2016-05-23,Jakarta Selatan,56.25,151.4,Tidak Sehat,28.28,19.05,4.0,1.6
2016-05-24,Jakarta Selatan,41.85,116.6,Tidak Sehat Untuk Kelompok Rentan,29.0,4.06,4.2,2.2
2016-05-24,Jakarta Pusat,46.3,127.6,Tidak Sehat Untuk Kelompok Rentan,29.0,4.06,4.2,2.2
2016-05-25,Jakarta Selatan,35.5,105.1,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,4.2,2.0
2016-05-25,Jakarta Pusat,37.9,106.9,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,4.2,2.0
2016-05-26,Jakarta Selatan,35.5,97.6,Sedang,29.72,0.0,4.1,2.2
2016-05-26,Jakarta Pusat,61.7,154.2,Tidak Sehat,29.72,0.0,4.1,2.2
2016-05-27,Jakarta Selatan,92.0,169.8,Tidak Sehat,28.56,0.0,4.2,1.7
2016-05-27,Jakarta Pusat,83.05,165.2,Tidak Sehat,28.56,0.0,4.2,1.7
2016-05-28,Jakarta Pusat,74.7,160.9,Tidak Sehat,30.0,0.0,4.2,3.2
2016-05-28,Jakarta Selatan,64.0,155.4,Tidak Sehat,30.0,0.0,4.2,3.2
2016-05-29,Jakarta Pusat,39.4,110.6,Tidak Sehat Untuk Kelompok Rentan,26.94,2.03,3.9,0.5
2016-05-29,Jakarta Selatan,29.55,87.7,Sedang,26.94,2.03,3.9,0.5
2016-05-30,Jakarta Pusat,51.9,141.4,Tidak Sehat Untuk Kelompok Rentan,28.0,0.0,4.0,1.5
2016-05-30,Jakarta Selatan,50.45,137.8,Tidak Sehat Untuk Kelompok Rentan,28.0,0.0,4.0,1.5
2016-05-31,Jakarta Selatan,55.2,149.5,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.1,2.6
2016-05-31,Jakarta Pusat,52.35,142.5,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.1,2.6
2016-06-01,Jakarta Selatan,49.45,135.3,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,4.2,1.4
2016-06-01,Jakarta Pusat,54.3,147.3,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,4.2,1.4
2016-06-02,Jakarta Selatan,32.45,93.8,Sedang,29.83,0.0,4.3,2.0
2016-06-02,Jakarta Pusat,32.1,93.1,Sedang,29.83,0.0,4.3,2.0
2016-06-03,Jakarta Selatan,35.3,99.8,Sedang,29.5,0.0,4.2,3.0
2016-06-03,Jakarta Pusat,52.0,141.6,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.2,3.0
2016-06-04,Jakarta Pusat,64.2,155.5,Tidak Sehat,29.83,0.0,4.2,1.5
2016-06-04,Jakarta Selatan,86.8,167.2,Tidak Sehat,29.83,0.0,4.2,1.5
2016-06-05,Jakarta Selatan,83.0,165.2,Tidak Sehat,28.44,0.0,4.0,1.6
2016-06-05,Jakarta Pusat,35.5,162.3,Tidak Sehat,28.44,0.0,4.0,1.6
2016-06-06,Jakarta Pusat,77.85,162.5,Tidak Sehat,28.0,2.03,4.0,0.5
2016-06-06,Jakarta Selatan,71.0,159.0,Tidak Sehat,28.0,2.03,4.0,0.5
2016-06-07,Jakarta Pusat,53.55,145.4,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.2,2.4
2016-06-07,Jakarta Selatan,54.7,148.3,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.2,2.4
2016-06-08,Jakarta Selatan,20.6,68.9,Sedang,29.89,0.0,4.3,2.8
2016-06-08,Jakarta Pusat,28.3,85.1,Sedang,29.89,0.0,4.3,2.8
2016-06-09,Jakarta Pusat,46.3,127.6,Tidak Sehat Untuk Kelompok Rentan,28.67,29.97,4.0,1.5
2016-06-09,Jakarta Selatan,49.8,136.2,Tidak Sehat Untuk Kelompok Rentan,28.67,29.97,4.0,1.5
2016-06-10,Jakarta Selatan,34.1,97.3,Sedang,29.28,0.0,4.1,2.3
2016-06-10,Jakarta Pusat,38.05,107.3,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.1,2.3
2016-06-11,Jakarta Selatan,58.9,152.8,Tidak Sehat,30.11,0.0,4.3,2.8
2016-06-11,Jakarta Pusat,54.1,146.8,Tidak Sehat Untuk Kelompok Rentan,30.11,0.0,4.3,2.8
2016-06-12,Jakarta Selatan,66.9,156.9,Tidak Sehat,29.5,0.0,4.2,1.8
2016-06-12,Jakarta Pusat,64.15,155.5,Tidak Sehat,29.5,0.0,4.2,1.8
2016-06-13,Jakarta Pusat,62.2,154.5,Tidak Sehat,29.67,0.0,4.0,1.2
2016-06-13,Jakarta Selatan,59.6,153.1,Tidak Sehat,29.67,0.0,4.0,1.2
2016-06-14,Jakarta Pusat,58.75,152.7,Tidak Sehat,28.61,0.0,4.2,1.5
2016-06-14,Jakarta Selatan,60.85,153.8,Tidak Sehat,28.61,0.0,4.2,1.5
2016-06-15,Jakarta Selatan,57.95,152.3,Tidak Sehat,28.17,0.0,4.0,3.1
2016-06-15,Jakarta Pusat,46.4,127.8,Tidak Sehat Untuk Kelompok Rentan,28.17,0.0,4.0,3.1
2016-06-16,Jakarta Selatan,39.3,110.4,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.3,2.7
2016-06-16,Jakarta Pusat,47.05,129.4,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.3,2.7
2016-06-17,Jakarta Selatan,54.4,147.5,Tidak Sehat Untuk Kelompok Rentan,28.72,11.94,3.9,2.8
2016-06-17,Jakarta Pusat,45.85,126.5,Tidak Sehat Untuk Kelompok Rentan,28.72,11.94,3.9,2.8
2016-06-18,Jakarta Selatan,26.4,81.1,Sedang,25.78,4.06,3.8,1.5
2016-06-18,Jakarta Pusat,18.35,64.1,Sedang,25.78,4.06,3.8,1.5
2016-06-19,Jakarta Selatan,51.15,139.5,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,4.3,1.6
2016-06-19,Jakarta Pusat,50.0,136.7,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,4.3,1.6
2016-06-20,Jakarta Selatan,57.8,152.2,Tidak Sehat,28.67,0.0,4.1,2.2
2016-06-20,Jakarta Pusat,59.5,153.1,Tidak Sehat,28.67,0.0,4.1,2.2
2016-06-21,Jakarta Selatan,68.3,157.6,Tidak Sehat,29.28,0.0,4.0,2.2
2016-06-21,Jakarta Pusat,66.8,156.8,Tidak Sehat,29.28,0.0,4.0,2.2
2016-06-22,Jakarta Pusat,30.0,88.6,Sedang,28.67,0.25,4.3,2.1
2016-06-22,Jakarta Selatan,43.75,121.3,Tidak Sehat Untuk Kelompok Rentan,28.67,0.25,4.3,2.1
2016-06-23,Jakarta Selatan,32.25,93.4,Sedang,28.72,6.1,4.2,2.6
2016-06-23,Jakarta Pusat,44.1,122.2,Tidak Sehat Untuk Kelompok Rentan,28.72,6.1,4.2,2.6
2016-06-24,Jakarta Selatan,48.65,133.4,Tidak Sehat Untuk Kelompok Rentan,27.61,3.05,3.7,3.1
2016-06-24,Jakarta Pusat,47.35,130.2,Tidak Sehat Untuk Kelompok Rentan,27.61,3.05,3.7,3.1
2016-06-25,Jakarta Pusat,54.15,146.9,Tidak Sehat Untuk Kelompok Rentan,28.78,0.0,4.3,2.2
2016-06-25,Jakarta Selatan,60.3,153.5,Tidak Sehat,28.78,0.0,4.3,2.2
2016-06-26,Jakarta Selatan,51.85,141.3,Tidak Sehat Untuk Kelompok Rentan,28.0,21.08,4.2,3.3
2016-06-26,Jakarta Pusat,59.1,152.9,Tidak Sehat,28.0,21.08,4.2,3.3
2016-06-27,Jakarta Selatan,49.5,135.5,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,2.4
2016-06-27,Jakarta Pusat,45.9,126.6,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,2.4
2016-06-28,Jakarta Selatan,57.15,151.9,Tidak Sehat,29.06,0.0,4.2,1.4
2016-06-28,Jakarta Pusat,53.0,144.1,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.2,1.4
2016-06-29,Jakarta Selatan,58.7,152.7,Tidak Sehat,28.33,16.0,4.3,2.1
2016-06-29,Jakarta Pusat,53.3,144.8,Tidak Sehat Untuk Kelompok Rentan,28.33,16.0,4.3,2.1
2016-06-30,Jakarta Pusat,46.2,127.3,Tidak Sehat Untuk Kelompok Rentan,30.67,0.0,4.1,1.6
2016-06-30,Jakarta Selatan,43.4,120.5,Tidak Sehat Untuk Kelompok Rentan,30.67,0.0,4.1,1.6
2016-07-01,Jakarta Selatan,59.9,153.3,Tidak Sehat,28.56,0.0,4.0,2.1
2016-07-01,Jakarta Pusat,44.3,122.7,Tidak Sehat Untuk Kelompok Rentan,28.56,0.0,4.0,2.1
2016-07-02,Jakarta Selatan,55.5,151.0,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,4.3,2.9
2016-07-02,Jakarta Pusat,46.3,127.6,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,4.3,2.9
2016-07-03,Jakarta Pusat,42.05,117.1,Tidak Sehat Untuk Kelompok Rentan,27.56,59.94,3.8,1.5
2016-07-03,Jakarta Selatan,43.65,121.1,Tidak Sehat Untuk Kelompok Rentan,27.56,59.94,3.8,1.5
2016-07-04,Jakarta Selatan,32.0,92.8,Sedang,29.17,0.0,4.3,2.0
2016-07-04,Jakarta Pusat,28.55,85.6,Sedang,29.17,0.0,4.3,2.0
2016-07-05,Jakarta Selatan,49.8,136.2,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,4.2,2.2
2016-07-05,Jakarta Pusat,43.1,119.7,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,4.2,2.2
2016-07-06,Jakarta Pusat,42.85,119.1,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.0
2016-07-06,Jakarta Selatan,41.2,115.0,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.0
2016-07-07,Jakarta Selatan,38.95,109.5,Tidak Sehat Untuk Kelompok Rentan,29.28,1.02,4.3,3.6
2016-07-07,Jakarta Pusat,34.85,98.8,Sedang,29.28,1.02,4.3,3.6
2016-07-08,Jakarta Pusat,34.8,98.7,Sedang,29.33,0.0,4.2,2.8
2016-07-08,Jakarta Selatan,38.65,108.8,Tidak Sehat Untuk Kelompok Rentan,29.33,0.0,4.2,2.8
2016-07-09,Jakarta Selatan,44.1,122.2,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,4.1,2.6
2016-07-09,Jakarta Pusat,49.9,136.5,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,4.1,2.6
2016-07-10,Jakarta Selatan,58.3,152.4,Tidak Sehat,28.78,0.0,4.0,1.5
2016-07-10,Jakarta Pusat,61.6,154.1,Tidak Sehat,28.78,0.0,4.0,1.5
2016-07-11,Jakarta Selatan,47.85,131.4,Tidak Sehat Untuk Kelompok Rentan,29.28,5.08,4.0,2.8
2016-07-11,Jakarta Pusat,49.4,135.2,Tidak Sehat Untuk Kelompok Rentan,29.28,5.08,4.0,2.8
2016-07-12,Jakarta Selatan,32.4,93.7,Sedang,29.0,0.0,3.9,1.9
2016-07-12,Jakarta Pusat,38.05,107.3,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,3.9,1.9
2016-07-13,Jakarta Pusat,58.4,152.5,Tidak Sehat,29.0,0.0,4.2,2.2
2016-07-13,Jakarta Selatan,48.45,132.9,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.2,2.2
2016-07-14,Jakarta Selatan,50.4,137.7,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,3.9,2.4
2016-07-14,Jakarta Pusat,43.75,121.3,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,3.9,2.4
2016-07-15,Jakarta Selatan,38.8,109.1,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.3,2.5
2016-07-15,Jakarta Pusat,32.35,93.6,Sedang,29.67,0.0,4.3,2.5
2016-07-16,Jakarta Selatan,34.4,97.9,Sedang,27.83,77.98,3.8,3.2
2016-07-16,Jakarta Pusat,43.65,121.1,Tidak Sehat Untuk Kelompok Rentan,27.83,77.98,3.8,3.2
2016-07-17,Jakarta Selatan,43.55,120.8,Tidak Sehat Untuk Kelompok Rentan,27.39,0.0,3.9,3.3
2016-07-17,Jakarta Pusat,42.9,119.2,Tidak Sehat Untuk Kelompok Rentan,27.39,0.0,3.9,3.3
2016-07-18,Jakarta Pusat,39.25,110.2,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.1,1.7
2016-07-18,Jakarta Selatan,47.55,130.7,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.1,1.7
2016-07-19,Jakarta Pusat,55.5,151.0,Tidak Sehat Untuk Kelompok Rentan,27.83,16.0,4.2,3.2
2016-07-19,Jakarta Selatan,55.9,151.2,Tidak Sehat,27.83,16.0,4.2,3.2
2016-07-20,Jakarta Selatan,29.65,87.9,Sedang,26.17,43.94,3.7,2.9
2016-07-20,Jakarta Pusat,33.5,96.0,Sedang,26.17,43.94,3.7,2.9
2016-07-21,Jakarta Selatan,41.0,114.5,Tidak Sehat Untuk Kelompok Rentan,27.94,5.08,4.1,2.1
2016-07-21,Jakarta Pusat,34.9,98.9,Sedang,27.94,5.08,4.1,2.1
2016-07-22,Jakarta Selatan,41.7,116.3,Tidak Sehat Untuk Kelompok Rentan,26.33,14.99,4.0,2.4
2016-07-22,Jakarta Pusat,45.3,125.1,Tidak Sehat Untuk Kelompok Rentan,26.33,14.99,4.0,2.4
2016-07-23,Jakarta Pusat,40.65,113.7,Tidak Sehat Untuk Kelompok Rentan,28.67,0.0,4.0,2.9
2016-07-23,Jakarta Selatan,37.5,105.9,Tidak Sehat Untuk Kelompok Rentan,28.67,0.0,4.0,2.9
2016-07-24,Jakarta Selatan,46.95,129.2,Tidak Sehat Untuk Kelompok Rentan,27.89,7.87,4.1,1.5
2016-07-24,Jakarta Pusat,51.5,140.4,Tidak Sehat Untuk Kelompok Rentan,27.89,7.87,4.1,1.5
2016-07-25,Jakarta Selatan,34.1,97.3,Sedang,28.33,0.25,4.0,2.8
2016-07-25,Jakarta Pusat,31.75,92.3,Sedang,28.33,0.25,4.0,2.8
2016-07-26,Jakarta Pusat,48.85,133.9,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.2,3.6
2016-07-26,Jakarta Selatan,51.15,139.5,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.2,3.6
2016-07-27,Jakarta Selatan,43.85,121.6,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.3,2.4
2016-07-27,Jakarta Pusat,42.4,118.0,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.3,2.4
2016-07-28,Jakarta Pusat,49.3,135.0,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.2,3.0
2016-07-28,Jakarta Selatan,46.3,127.6,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.2,3.0
2016-07-29,Jakarta Selatan,52.5,142.9,Tidak Sehat Untuk Kelompok Rentan,29.83,0.25,4.2,2.1
2016-07-29,Jakarta Pusat,46.7,128.6,Tidak Sehat Untuk Kelompok Rentan,29.83,0.25,4.2,2.1
2016-07-30,Jakarta Selatan,41.6,116.0,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.3,3.0
2016-07-30,Jakarta Pusat,49.75,136.1,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.3,3.0
2016-07-31,Jakarta Selatan,35.5,128.0,Tidak Sehat Untuk Kelompok Rentan,29.89,0.0,4.3,3.6
2016-07-31,Jakarta Pusat,49.2,134.7,Tidak Sehat Untuk Kelompok Rentan,29.89,0.0,4.3,3.6
2016-08-01,Jakarta Selatan,35.5,145.3,Tidak Sehat Untuk Kelompok Rentan,28.28,0.0,4.0,3.2
2016-08-01,Jakarta Pusat,41.35,115.4,Tidak Sehat Untuk Kelompok Rentan,28.28,0.0,4.0,3.2
2016-08-02,Jakarta Pusat,34.45,98.0,Sedang,28.28,0.0,4.2,1.3
2016-08-02,Jakarta Selatan,42.5,118.2,Tidak Sehat Untuk Kelompok Rentan,28.28,0.0,4.2,1.3
2016-08-03,Jakarta Selatan,30.4,89.5,Sedang,28.78,0.0,4.2,1.9
2016-08-03,Jakarta Pusat,33.3,95.6,Sedang,28.78,0.0,4.2,1.9
2016-08-04,Jakarta Pusat,45.75,126.2,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.3,2.8
2016-08-04,Jakarta Selatan,49.6,135.7,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.3,2.8
2016-08-05,Jakarta Pusat,64.85,155.8,Tidak Sehat,29.06,0.0,4.2,2.3
2016-08-05,Jakarta Selatan,65.05,155.9,Tidak Sehat,29.06,0.0,4.2,2.3
2016-08-06,Jakarta Selatan,56.55,151.5,Tidak Sehat,29.28,0.0,4.2,3.1
2016-08-06,Jakarta Pusat,55.0,149.0,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.2,3.1
2016-08-07,Jakarta Pusat,41.6,116.0,Tidak Sehat Untuk Kelompok Rentan,28.89,6.1,4.2,1.6
2016-08-07,Jakarta Selatan,42.05,117.1,Tidak Sehat Untuk Kelompok Rentan,28.89,6.1,4.2,1.6
2016-08-08,Jakarta Pusat,38.9,109.4,Tidak Sehat Untuk Kelompok Rentan,27.78,14.99,4.0,2.4
2016-08-08,Jakarta Selatan,37.65,106.3,Tidak Sehat Untuk Kelompok Rentan,27.78,14.99,4.0,2.4
2016-08-09,Jakarta Pusat,41.7,116.3,Tidak Sehat Untuk Kelompok Rentan,28.44,3.05,4.0,1.9
2016-08-09,Jakarta Selatan,36.4,103.2,Tidak Sehat Untuk Kelompok Rentan,28.44,3.05,4.0,1.9
2016-08-10,Jakarta Pusat,35.5,134.1,Tidak Sehat Untuk Kelompok Rentan,29.28,4.06,4.3,2.2
2016-08-10,Jakarta Selatan,49.2,134.7,Tidak Sehat Untuk Kelompok Rentan,29.28,4.06,4.3,2.2
2016-08-11,Jakarta Pusat,35.5,85.3,Sedang,28.89,0.0,4.0,2.4
2016-08-11,Jakarta Selatan,54.0,146.6,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,2.4
2016-08-12,Jakarta Pusat,49.6,135.7,Tidak Sehat Untuk Kelompok Rentan,29.22,0.0,4.0,1.0
2016-08-12,Jakarta Selatan,42.15,117.4,Tidak Sehat Untuk Kelompok Rentan,29.22,0.0,4.0,1.0
2016-08-13,Jakarta Pusat,42.55,118.4,Tidak Sehat Untuk Kelompok Rentan,28.06,28.7,4.2,2.4
2016-08-13,Jakarta Selatan,42.75,118.9,Tidak Sehat Untuk Kelompok Rentan,28.06,28.7,4.2,2.4
2016-08-14,Jakarta Pusat,32.95,94.8,Sedang,26.22,3.05,3.7,1.0
2016-08-14,Jakarta Selatan,27.6,83.6,Sedang,26.22,3.05,3.7,1.0
2016-08-15,Jakarta Selatan,41.15,114.9,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,4.0,1.0
2016-08-15,Jakarta Pusat,36.05,102.4,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,4.0,1.0
2016-08-16,Jakarta Pusat,51.6,140.6,Tidak Sehat Untuk Kelompok Rentan,28.33,0.0,4.2,2.6
2016-08-16,Jakarta Selatan,48.75,133.6,Tidak Sehat Untuk Kelompok Rentan,28.33,0.0,4.2,2.6
2016-08-17,Jakarta Pusat,37.15,105.1,Tidak Sehat Untuk Kelompok Rentan,29.83,0.0,4.2,3.3
2016-08-17,Jakarta Selatan,40.15,112.4,Tidak Sehat Untuk Kelompok Rentan,29.83,0.0,4.2,3.3
2016-08-18,Jakarta Selatan,42.45,118.1,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,1.9
2016-08-18,Jakarta Pusat,41.15,114.9,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,1.9
2016-08-19,Jakarta Selatan,41.9,116.8,Tidak Sehat Untuk Kelompok Rentan,28.0,50.04,4.1,2.9
2016-08-19,Jakarta Pusat,47.3,130.1,Tidak Sehat Untuk Kelompok Rentan,28.0,50.04,4.1,2.9
2016-08-20,Jakarta Pusat,29.25,87.1,Sedang,28.56,0.0,4.3,2.9
2016-08-20,Jakarta Selatan,35.1,99.4,Sedang,28.56,0.0,4.3,2.9
2016-08-21,Jakarta Selatan,41.1,114.8,Tidak Sehat Untuk Kelompok Rentan,28.67,0.0,4.3,2.7
2016-08-21,Jakarta Pusat,40.85,114.2,Tidak Sehat Untuk Kelompok Rentan,28.67,0.0,4.3,2.7
2016-08-22,Jakarta Selatan,39.5,110.8,Tidak Sehat Untuk Kelompok Rentan,28.56,0.0,4.3,2.8
2016-08-22,Jakarta Pusat,39.5,110.8,Tidak Sehat Untuk Kelompok Rentan,28.56,0.0,4.3,2.8
2016-08-23,Jakarta Selatan,38.3,107.9,Tidak Sehat Untuk Kelompok Rentan,27.89,9.91,3.7,2.6
2016-08-23,Jakarta Pusat,37.3,105.4,Tidak Sehat Untuk Kelompok Rentan,27.89,9.91,3.7,2.6
2016-08-24,Jakarta Selatan,35.35,99.9,Sedang,28.33,0.0,4.1,3.3
2016-08-24,Jakarta Pusat,27.8,84.0,Sedang,28.33,0.0,4.1,3.3
2016-08-25,Jakarta Selatan,52.4,142.6,Tidak Sehat Untuk Kelompok Rentan,28.39,0.0,4.0,2.4
2016-08-25,Jakarta Pusat,53.95,146.4,Tidak Sehat Untuk Kelompok Rentan,28.39,0.0,4.0,2.4
2016-08-26,Jakarta Selatan,36.6,103.7,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.2,1.9
2016-08-26,Jakarta Pusat,43.1,119.7,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.2,1.9
2016-08-27,Jakarta Pusat,51.9,141.4,Tidak Sehat Untuk Kelompok Rentan,28.56,4.06,4.3,4.0
2016-08-27,Jakarta Selatan,37.4,105.7,Tidak Sehat Untuk Kelompok Rentan,28.56,4.06,4.3,4.0
2016-08-28,Jakarta Selatan,56.8,151.7,Tidak Sehat,29.0,0.0,4.1,2.4
2016-08-28,Jakarta Pusat,33.5,96.0,Sedang,29.0,0.0,4.1,2.4
2016-08-29,Jakarta Selatan,53.2,144.6,Tidak Sehat Untuk Kelompok Rentan,28.11,12.95,3.8,0.0
2016-08-29,Jakarta Pusat,82.1,164.7,Tidak Sehat,28.11,12.95,3.8,0.0
2016-08-30,Jakarta Pusat,56.1,151.3,Tidak Sehat,26.72,42.93,3.7,2.0
2016-08-30,Jakarta Selatan,73.55,160.3,Tidak Sehat,26.72,42.93,3.7,2.0
2016-08-31,Jakarta Pusat,58.9,152.8,Tidak Sehat,29.06,0.0,4.0,2.8
2016-08-31,Jakarta Selatan,55.65,151.1,Tidak Sehat,29.06,0.0,4.0,2.8
2016-09-01,Jakarta Pusat,48.15,132.1,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.1,3.0
2016-09-01,Jakarta Selatan,42.95,119.3,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.1,3.0
2016-09-02,Jakarta Selatan,60.75,153.7,Tidak Sehat,28.94,0.0,4.0,2.4
2016-09-02,Jakarta Pusat,59.75,153.2,Tidak Sehat,28.94,0.0,4.0,2.4
2016-09-03,Jakarta Selatan,49.9,136.5,Tidak Sehat Untuk Kelompok Rentan,28.72,0.0,4.2,2.0
2016-09-03,Jakarta Pusat,48.75,133.6,Tidak Sehat Untuk Kelompok Rentan,28.72,0.0,4.2,2.0
2016-09-04,Jakarta Selatan,44.35,122.8,Tidak Sehat Untuk Kelompok Rentan,28.89,54.1,4.1,3.3
2016-09-04,Jakarta Pusat,50.45,137.8,Tidak Sehat Untuk Kelompok Rentan,28.89,54.1,4.1,3.3
2016-09-05,Jakarta Selatan,24.0,76.0,Sedang,29.06,0.0,4.0,3.4
2016-09-05,Jakarta Pusat,31.3,91.4,Sedang,29.06,0.0,4.0,3.4
2016-09-06,Jakarta Selatan,41.75,116.4,Tidak Sehat Untuk Kelompok Rentan,28.67,7.87,4.0,3.1
2016-09-06,Jakarta Pusat,42.75,118.9,Tidak Sehat Untuk Kelompok Rentan,28.67,7.87,4.0,3.1
2016-09-07,Jakarta Pusat,30.8,90.3,Sedang,27.44,0.51,4.0,3.1
2016-09-07,Jakarta Selatan,34.75,98.6,Sedang,27.44,0.51,4.0,3.1
2016-09-08,Jakarta Selatan,45.15,124.8,Tidak Sehat Untuk Kelompok Rentan,28.11,0.0,4.0,1.8
